record_type,source_path,source_artifact_id,source_sha256,source_group,method,dataset,shot,seed,rank,heads,lambda_o,loss,accuracy,zero_shot_accuracy,checkpoint_path_reported,checkpoint_sha256,log_line_count,status,verification_note,csv_row,log_file,matched_log_path,matched_log_artifact_id,matched_log_accuracy,params,time_seconds
log,data/old_result/results_logs_singlora/singlora_dtd_4shot_r4_a4.log,DATA-0380,381F253928326AC16C6F50D3462D2300CC867B1B7FC2FBC5A5747CB28913B0BE,old_result,singlora,dtd,4,unknown,4,,,,64.48,44.39,./checkpoints/singlora/ViT-B16/dtd/4shots/seed1/adapter_weights.pt,,4013,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_16shot.log,DATA-0381,E96147392AC6C99194EDAF8FBA3FABFB719C2D8B0C49E25F5685A33FB46E56D0,old_result,singlora,eurosat,16,unknown,,,,,91.54,42.16,./checkpoints/vitb16/eurosat/16shots/seed1/adapter_weights.pt,,14507,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_16shot_r4_a1.log,DATA-0382,FF5802DFB2FFFE5CA9BAB06615B667369F815F6BF00592BCD22533059B9B99A5,old_result,singlora,eurosat,16,unknown,4,,,,90.72,42.16,./checkpoints/singlora/ViT-B16/eurosat/16shots/seed1/adapter_weights.pt,,11390,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_1shot.log,DATA-0383,A652C8F81E67DBD9DC0EFD7994EDD7D5BF83F1C3C51F30619B62AF7D74B01322,old_result,singlora,eurosat,1,unknown,,,,,73.49,42.16,./checkpoints/vitb16/eurosat/1shots/seed1/adapter_weights.pt,,2560,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a1.log,DATA-0384,8FAFCEE40C29196DA17E098D42A1CCB2A6BC141E9585CF525E20F1EEA24B507C,old_result,singlora,eurosat,1,unknown,4,,,,73.74,42.16,./checkpoints/singlora/ViT-B16/eurosat/1shots/seed1/adapter_weights.pt,,2576,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a16.log,DATA-0385,9D18EECFB5B0CFF26A7F7EE241C155C4004478BFD939B57910AB968B7F675296,old_result,singlora,eurosat,1,unknown,4,,,,60.54,42.16,./checkpoints/singlora/ViT-B16/eurosat/1shots/seed1/adapter_weights.pt,,2576,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a2.log,DATA-0386,9C53EBDC0929BDCE25010192471733F54E0A8C550D3C2DF2864169C98D15F158,old_result,singlora,eurosat,1,unknown,4,,,,72.23,42.16,./checkpoints/singlora/ViT-B16/eurosat/1shots/seed1/adapter_weights.pt,,2576,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a8.log,DATA-0387,728B7767443D417DD1B7B3A902EE281715D085AA608C548F826920F4EE332D4D,old_result,singlora,eurosat,1,unknown,4,,,,63.19,42.16,./checkpoints/singlora/ViT-B16/eurosat/1shots/seed1/adapter_weights.pt,,2576,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_4shot.log,DATA-0388,665BCB01D9768683A5246F0A14B820B3DD8577BFA6297911DAAB887662AE5424,old_result,singlora,eurosat,4,unknown,,,,,89.46,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,6060,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_4shot_heads2_r4_a2.log,DATA-0389,7EFE415C759F3E92537CE44814CAED121A71F99A768F14E9076B1207B5E96341,old_result,singlora,eurosat,4,unknown,4,2,,,88.52,42.16,./checkpoints/singlora/ViT-B16/eurosat/4shots/seed1/adapter_weights.pt,,5077,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_4shot_heads2_r4_a8.log,DATA-0390,BFCCD9FD6CCF3D4C199C67259FA25F2EA4582B3E74B7B973903A65546FB379BC,old_result,singlora,eurosat,4,unknown,4,2,,,88.67,42.16,./checkpoints/singlora/ViT-B16/eurosat/4shots/seed1/adapter_weights.pt,,5077,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_eurosat_4shot_r4_a1.log,DATA-0391,7F247E34062CD18D1B8079D191780AFB468BD6BD2C5F304A14DB294F8E0C2FFE,old_result,singlora,eurosat,4,unknown,4,,,,88.31,42.16,./checkpoints/singlora/ViT-B16/eurosat/4shots/seed1/adapter_weights.pt,,5077,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_16shot.log,DATA-0392,A31B1C4A39DE17D419EE669B980B8B9AF26AFF568F12F2912D6482971F695A84,old_result,singlora,fgvc,16,unknown,,,,,52.27,23.73,./checkpoints/vitb16/fgvc/16shots/seed1/adapter_weights.pt,,8681,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_16shot_heads4.log,DATA-0393,B762AE4D4A67B830A0F8DD4ECC9CC9CCA8BF757D06F1379506E7E9D617C6D9DB,old_result,singlora,fgvc,16,unknown,,4,,,56.14,23.73,./checkpoints/singlora/ViT-B16/fgvc/16shots/seed1/adapter_weights.pt,,8697,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_16shot_r4_a1.log,DATA-0394,B762AE4D4A67B830A0F8DD4ECC9CC9CCA8BF757D06F1379506E7E9D617C6D9DB,old_result,singlora,fgvc,16,unknown,4,,,,56.14,23.73,./checkpoints/singlora/ViT-B16/fgvc/16shots/seed1/adapter_weights.pt,,8697,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_1shot.log,DATA-0395,C8C1AB7E017B6F08F08FB987F7C34206510204684F6A37348D0D7488313262BA,old_result,singlora,fgvc,1,unknown,,,,,29.19,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1041,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a1.log,DATA-0396,08E866757C480109B9671ACBF16881052BD57B2C4A66EF2901836311EF79E0C6,old_result,singlora,fgvc,1,unknown,4,,,,30.12,23.73,./checkpoints/singlora/ViT-B16/fgvc/1shots/seed1/adapter_weights.pt,,933,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a16.log,DATA-0397,9CDA28E22E45A33E75E9D460F72F4C2F05A7777DAE8AC821387FDDD6EC2142BB,old_result,singlora,fgvc,1,unknown,4,,,,22.71,23.73,./checkpoints/singlora/ViT-B16/fgvc/1shots/seed1/adapter_weights.pt,,933,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a2.log,DATA-0398,02DC5E26F91F87ABB01D866F2CFB45956A0D7B3BD5896A35AC09259F190BA73D,old_result,singlora,fgvc,1,unknown,4,,,,29.82,23.73,./checkpoints/singlora/ViT-B16/fgvc/1shots/seed1/adapter_weights.pt,,933,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a8.log,DATA-0399,E199C28915AD3247B8E16950CE04F2107BC34585B8030727479DD838991B1F65,old_result,singlora,fgvc,1,unknown,4,,,,25.71,23.73,./checkpoints/singlora/ViT-B16/fgvc/1shots/seed1/adapter_weights.pt,,933,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_4shot.log,DATA-0400,E010E138C134EDF24BACB3089EC294A5D653418783991D550EA134A1E62CED8A,old_result,singlora,fgvc,4,unknown,,,,,38.49,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2657,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_4shot_heads2_r4_a2.log,DATA-0401,D95A469250E12F4D7F2D185D19E8DB32F868DDF76DEF1E6F0571C399DAC76932,old_result,singlora,fgvc,4,unknown,4,2,,,36.78,23.73,./checkpoints/singlora/ViT-B16/fgvc/4shots/seed1/adapter_weights.pt,,2520,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_4shot_heads2_r4_a8.log,DATA-0402,83C8CD893117E053280277CB51DDCA6C40B2EABDEF41E2A690E4F368DFE164B4,old_result,singlora,fgvc,4,unknown,4,2,,,35.82,23.73,./checkpoints/singlora/ViT-B16/fgvc/4shots/seed1/adapter_weights.pt,,2520,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_fgvc_4shot_r4_a1.log,DATA-0403,7B1957E8CD2FF1CCACE26985D7DFBFA2241CFEB58C7896A91A6B42BFC052F570,old_result,singlora,fgvc,4,unknown,4,,,,38.13,23.73,./checkpoints/singlora/ViT-B16/fgvc/4shots/seed1/adapter_weights.pt,,2520,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_16shot.log,DATA-0404,577DAC89669F026B6B415844BE33B11709749024185A4202F19DAA385F83134F,old_result,singlora,food101,16,unknown,,,,,85.24,85.26,./checkpoints/vitb16/food101/16shots/seed1/adapter_weights.pt,,8775,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_16shot_r4_a1.log,DATA-0405,93FD9FE44778A1B546541F16B0847CB7149D75B94A92F5656C1F134C43E8AF05,old_result,singlora,food101,16,unknown,4,,,,85.09,85.26,./checkpoints/singlora/ViT-B16/food101/16shots/seed1/adapter_weights.pt,,8641,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_1shot.log,DATA-0406,31E23DBEFD93276A329DF305A2FD67F3B5F73CC3924ECD1622EDD4CD05A8C380,old_result,singlora,food101,1,unknown,,,,,85.6,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1147,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a1.log,DATA-0407,A726CE488E163112C353E1575E71AF1AD21696FF1320D9FCE62BF24EEDAE077A,old_result,singlora,food101,1,unknown,4,,,,85.03,85.26,./checkpoints/singlora/ViT-B16/food101/1shots/seed1/adapter_weights.pt,,1039,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a16.log,DATA-0408,41B06A43AD871B0A5D14CDF5D7A7141911FBF67B19425E2369481F080ACFD37F,old_result,singlora,food101,1,unknown,4,,,,78.94,85.26,./checkpoints/singlora/ViT-B16/food101/1shots/seed1/adapter_weights.pt,,1039,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a2.log,DATA-0409,D1C33E521C1176CE9C34F94A2F4D795D5797CC49475A355353B648807B5C72E2,old_result,singlora,food101,1,unknown,4,,,,84.49,85.26,./checkpoints/singlora/ViT-B16/food101/1shots/seed1/adapter_weights.pt,,1039,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a8.log,DATA-0410,C555EAAF9545A25D89489F28A95992B80DE8BCD8DC03C1658CA51CED23273EE7,old_result,singlora,food101,1,unknown,4,,,,81.53,85.26,./checkpoints/singlora/ViT-B16/food101/1shots/seed1/adapter_weights.pt,,1039,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_4shot.log,DATA-0411,92E5D5BEC62A1ACA6D1D1FE7CB1CBCC006F8D8DE032C3AC42AAE71EDD76A37FD,old_result,singlora,food101,4,unknown,,,,,84.43,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2763,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_4shot_heads2_r4_a2.log,DATA-0412,B710681F3EE67E14AD56F192F19F1F63C426080403DC2FE2637CCC5045E1791E,old_result,singlora,food101,4,unknown,4,2,,,82.98,85.26,./checkpoints/singlora/ViT-B16/food101/4shots/seed1/adapter_weights.pt,,2626,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_4shot_heads2_r4_a8.log,DATA-0413,0BAF225C1DBC0D3C14BD46C1511E3C0A4C11A8652F807E1B4FCC131BC4B7134A,old_result,singlora,food101,4,unknown,4,2,,,80.4,85.26,./checkpoints/singlora/ViT-B16/food101/4shots/seed1/adapter_weights.pt,,2626,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_food101_4shot_r4_a1.log,DATA-0414,39DC8CFC6EEEEE42E193F732052FD4061CD49212BE96EC01E80169822AF1A08E,old_result,singlora,food101,4,unknown,4,,,,84.06,85.26,./checkpoints/singlora/ViT-B16/food101/4shots/seed1/adapter_weights.pt,,2626,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_16shot.log,DATA-0415,FDBEDA5D83E5383365C3996F6204307ADD67415E5FFF0825E02E85F578C61988,old_result,singlora,oxford_flowers,16,unknown,,,,,98.05,67.4,./checkpoints/vitb16/oxford_flowers/16shots/seed1/adapter_weights.pt,,8666,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_16shot_r4_a1.log,DATA-0416,90E238A430D599EC278F4D707D0952EA34C0BC9F2AF2364D297F07B6D6D215FA,old_result,singlora,oxford_flowers,16,unknown,4,,,,98.13,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/16shots/seed1/adapter_weights.pt,,8682,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot.log,DATA-0417,C317F31D799440910702A5AD1244583BAF74AE28D1D5A67DB13E32D955BF95A3,old_result,singlora,oxford_flowers,1,unknown,,,,,81.2,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1038,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a1.log,DATA-0418,EAE05241EAF18B8EF1E41A3D457575CC9896AE23827D77010A9A536D6A82AF9F,old_result,singlora,oxford_flowers,1,unknown,4,,,,82.62,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/1shots/seed1/adapter_weights.pt,,930,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a16.log,DATA-0419,D73E60FF3B29D5CD6FEFB8AB150AA18FB87AA7D0F78E05CCC6941B220E3A9BC9,old_result,singlora,oxford_flowers,1,unknown,4,,,,83.15,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/1shots/seed1/adapter_weights.pt,,930,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a2.log,DATA-0420,6E7DB84ED9606805C274B2874A968741B975434D6CE4602998971D6F546D29B5,old_result,singlora,oxford_flowers,1,unknown,4,,,,83.96,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/1shots/seed1/adapter_weights.pt,,930,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a8.log,DATA-0421,0CDAF109616F9BB5CA56A53FBC62FC8177F289364FE261DC6A09806E3400B30F,old_result,singlora,oxford_flowers,1,unknown,4,,,,84.25,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/1shots/seed1/adapter_weights.pt,,930,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot.log,DATA-0422,47E257109F3B116BD5702E2AA9F97215283B9171BBDE24A071D9A1E78A0B73D7,old_result,singlora,oxford_flowers,4,unknown,,,,,93.79,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2654,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot_heads2_r4_a2.log,DATA-0423,B479CD96FF834D465368CDF411C59EB3C620D797840D2BD11246E26953C4CE59,old_result,singlora,oxford_flowers,4,unknown,4,2,,,94.03,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2520,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot_heads2_r4_a8.log,DATA-0424,B5C22E3EBEBAB9FFCC4C6EF3FF2E88D8309C4BDFE835C43046241681BC0F92E1,old_result,singlora,oxford_flowers,4,unknown,4,2,,,94.36,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2520,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot_r4_a1.log,DATA-0425,CBA831F64036E37FEF1F40CE0581A8495809984EEA366E19BB1BF177E056D345,old_result,singlora,oxford_flowers,4,unknown,4,,,,93.26,67.4,./checkpoints/singlora/ViT-B16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2520,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_16shot.log,DATA-0426,5E3556FAA05FA370FFB0FFA2F938790950727BEAD0DAD7F8D5FADEEF279921BA,old_result,singlora,oxford_pets,16,unknown,,,,,92.72,88.2,./checkpoints/vitb16/oxford_pets/16shots/seed1/adapter_weights.pt,,9731,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_16shot_r4_a1.log,DATA-0427,ED29C88948C1A72BD614F5F54A27DF1E6AAF17CEA13373E03F5A49DE98C4EC5C,old_result,singlora,oxford_pets,16,unknown,4,,,,92.64,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/16shots/seed1/adapter_weights.pt,,6111,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot.log,DATA-0428,A94AAF6C6A64E423AA9A416601E5E8301D1CC996F9F8561B7A567E0FB34875D8,old_result,singlora,oxford_pets,1,unknown,,,,,92.64,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1543,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a1.log,DATA-0429,509A3842BE90016781F2682DD6E345473A433CFC44E1F74BBDDC577F80C86CAE,old_result,singlora,oxford_pets,1,unknown,4,,,,92.7,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/1shots/seed1/adapter_weights.pt,,1310,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a16.log,DATA-0430,8242F824CD6A2A13BD1DBF13D16DB48A4EC22F69EE273B620CB24C7F459B5FD3,old_result,singlora,oxford_pets,1,unknown,4,,,,84.9,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/1shots/seed1/adapter_weights.pt,,1310,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a2.log,DATA-0431,473EBFEB3AF119897F2321C66D995429C7B839B8B3DD951AFA0BE4B87B88CD55,old_result,singlora,oxford_pets,1,unknown,4,,,,91.82,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/1shots/seed1/adapter_weights.pt,,1310,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a8.log,DATA-0432,1D68ABAA2E4FD1F95687DA51F2F59E236E75A287DAD83DCB7766513A7107B7E7,old_result,singlora,oxford_pets,1,unknown,4,,,,88.17,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/1shots/seed1/adapter_weights.pt,,1310,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot.log,DATA-0433,79743ACA00DD972D5B88590F4870E4262080C2A08A49EF48F14760E8A09C0E1C,old_result,singlora,oxford_pets,4,unknown,,,,,91.91,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3643,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot_heads2_r4_a2.log,DATA-0434,3D7934592A347808D34A7FE3FAFA02645F3F9B222639496C370EA074F1DCB0A5,old_result,singlora,oxford_pets,4,unknown,4,2,,,90.46,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/4shots/seed1/adapter_weights.pt,,2861,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot_heads2_r4_a8.log,DATA-0435,CA8A0E2482D6B1BB2BF3BC6F55AC5A71FCBF3F759FAB8405A266306CEFFF6DDA,old_result,singlora,oxford_pets,4,unknown,4,2,,,86.45,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/4shots/seed1/adapter_weights.pt,,2860,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot_r4_a1.log,DATA-0436,F107ED70246ED585017D765570BD5E517A91AA2EA8034B71659AA226062B027E,old_result,singlora,oxford_pets,4,unknown,4,,,,91.66,88.2,./checkpoints/singlora/ViT-B16/oxford_pets/4shots/seed1/adapter_weights.pt,,2859,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_16shot.log,DATA-0437,D82FD84837DEDF1B1DD8238ECFF8FAF695C4266AF826BA3D2803ECB633E38D5B,old_result,singlora,ucf101,16,unknown,,,,,86.28,65.21,./checkpoints/vitb16/ucf101/16shots/seed1/adapter_weights.pt,,8672,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_16shot_r4_a1.log,DATA-0438,222663C7966D8E7C517ED41B2D4B7720284118F0E925F2BEED1608D70C48E24E,old_result,singlora,ucf101,16,unknown,4,,,,86.44,65.21,./checkpoints/singlora/ViT-B16/ucf101/16shots/seed1/adapter_weights.pt,,8537,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_1shot.log,DATA-0439,7645BF28E42CE3E90DA28B750CE3CFCAFCD09878DAE52BBD9083418D561F2F24,old_result,singlora,ucf101,1,unknown,,,,,75.81,65.21,./checkpoints/vitb16/ucf101/1shots/seed1/adapter_weights.pt,,1044,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a1.log,DATA-0440,4E4F672764E907469367F5740751DF788AFB1964C5F1591D64B7C2F7FB67B1B5,old_result,singlora,ucf101,1,unknown,4,,,,76.58,65.21,./checkpoints/singlora/ViT-B16/ucf101/1shots/seed1/adapter_weights.pt,,937,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a16.log,DATA-0441,55B9AD0AC04624A6C4DA638A9320F727772C38F60F503F64A92A7E8DB9A97DD6,old_result,singlora,ucf101,1,unknown,4,,,,70.53,65.21,./checkpoints/singlora/ViT-B16/ucf101/1shots/seed1/adapter_weights.pt,,937,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a2.log,DATA-0442,D617A1CD99231D67A1F9F9CE5F78D712A68B0679F77333EEAE54DD3C9189E41A,old_result,singlora,ucf101,1,unknown,4,,,,76.26,65.21,./checkpoints/singlora/ViT-B16/ucf101/1shots/seed1/adapter_weights.pt,,937,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a8.log,DATA-0443,E61A3762C95D363CDCCB8C57F5F526948CC48BDCAB1400F1BF9AC014559161E7,old_result,singlora,ucf101,1,unknown,4,,,,72.77,65.21,./checkpoints/singlora/ViT-B16/ucf101/1shots/seed1/adapter_weights.pt,,937,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_4shot.log,DATA-0444,F89DA3F03C818E107FBF78D51C39D47CD4FC9EAD8B974C3D1E900D162B532A72,old_result,singlora,ucf101,4,unknown,,,,,81.15,65.21,./checkpoints/vitb16/ucf101/4shots/seed1/adapter_weights.pt,,2660,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_4shot_heads2_r4_a2.log,DATA-0445,00689CC6870AC502CA270C49B723B7E2115634C92C208EE509FC474B20E5CFC1,old_result,singlora,ucf101,4,unknown,4,2,,,80.04,65.21,./checkpoints/singlora/ViT-B16/ucf101/4shots/seed1/adapter_weights.pt,,2523,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_4shot_heads2_r4_a8.log,DATA-0446,17DFED71B32C28D86D40DB7C119FD951DCAC6EA03D0ECF8822A12492E8358D4D,old_result,singlora,ucf101,4,unknown,4,2,,,77.29,65.21,./checkpoints/singlora/ViT-B16/ucf101/4shots/seed1/adapter_weights.pt,,2523,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/old_result/results_logs_singlora/singlora_ucf101_4shot_r4_a1.log,DATA-0447,769B564E7B04DFC83FC8B57CCFD07AD8169CB7146061F03E921AB73212AF515E,old_result,singlora,ucf101,4,unknown,4,,,,80.49,65.21,./checkpoints/singlora/ViT-B16/ucf101/4shots/seed1/adapter_weights.pt,,2523,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_new/results_logs_check_lora/lora_caltech101_16shot.log,DATA-0457,D1F70E7EABA6406CB89B8A61AADF74F36F375CC62CBEC39A156737139E6A57AF,result_new,lora,caltech101,16,unknown,,,,,96.31,93.31,./checkpoints/vitb16/caltech101/16shots/seed1/adapter_weights.pt,,5382,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_new/results_logs_check_lora/lora_caltech101_1shot.log,DATA-0458,C070787D3804B87C19EDAFC70514B1442444F4564DAD71FFB5340361F7AAC173,result_new,lora,caltech101,1,unknown,,,,,93.67,93.31,./checkpoints/vitb16/caltech101/1shots/seed1/adapter_weights.pt,,1322,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
